Charter Cisco:replay|192,192,48,145,48,145,48,48,48,145,48,145,48,145,48,145,48,145,48,48,48,48,48,145,48,48,48,48,48,145,48,48,48,48,48,48,48,48,48,48,48,145,48,145,48,48,48,5733|null
Charter Cisco:fastforward|192,192,48,145,48,145,48,48,48,145,48,145,48,48,48,48,48,48,48,145,48,48,48,145,48,48,48,48,48,145,48,48,48,48,48,145,48,145,48,145,48,48,48,145,48,48,48,5733|null
Charter Cisco:rewind|192,192,48,145,48,145,48,48,48,145,48,145,48,145,48,48,48,48,48,145,48,48,48,145,48,48,48,48,48,145,48,48,48,48,48,48,48,145,48,145,48,48,48,145,48,48,48,5733|null
Charter Cisco:play|192,192,48,145,48,145,48,48,48,145,48,145,48,145,48,145,48,48,48,48,48,145,48,145,48,48,48,48,48,145,48,48,48,48,48,48,48,48,48,145,48,145,48,48,48,48,48,5733|null
Charter Cisco:record|192,192,48,145,48,145,48,48,48,145,48,145,48,145,48,48,48,145,48,48,48,145,48,145,48,48,48,48,48,145,48,48,48,48,48,48,48,145,48,48,48,145,48,48,48,48,48,5733|null
Charter Cisco:pause|192,192,48,145,48,145,48,48,48,145,48,145,48,145,48,48,48,145,48,48,48,48,48,48,48,48,48,48,48,145,48,48,48,48,48,48,48,145,48,48,48,145,48,145,48,145,48,5733|null
Charter Cisco:stop|192,192,48,145,48,145,48,48,48,145,48,145,48,48,48,48,48,145,48,48,48,145,48,145,48,48,48,48,48,145,48,48,48,48,48,145,48,145,48,48,48,145,48,48,48,48,48,5733|null
Charter Cisco:live|192,192,48,145,48,145,48,48,48,145,48,145,48,48,48,145,48,48,48,145,48,145,48,48,48,48,48,48,48,145,48,48,48,48,48,145,48,48,48,145,48,48,48,48,48,145,48,5733|null
Charter Cisco:list|192,192,48,145,48,145,48,48,48,145,48,145,48,48,48,145,48,145,48,48,48,48,48,145,48,48,48,48,48,145,48,48,48,48,48,145,48,48,48,48,48,145,48,145,48,48,48,5733|null
Charter Cisco:last|192,192,48,145,48,145,48,48,48,145,48,145,48,48,48,145,48,145,48,145,48,48,48,48,48,48,48,48,48,145,48,48,48,48,48,145,48,48,48,48,48,48,48,145,48,145,48,5733|null
Charter Cisco:fav|192,192,48,145,48,145,48,48,48,145,48,145,48,145,48,145,48,145,48,145,48,145,48,48,48,48,48,48,48,145,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,145,48,5733|null
Charter Cisco:ondemand|192,191,48,145,48,145,48,48,48,145,48,145,48,48,48,48,48,48,48,145,48,145,48,48,48,48,48,48,48,144,48,48,48,48,48,145,48,145,48,145,48,48,48,48,48,145,48,2142,192,191,48,144,48,145,48,48,48,145,48,145,48,48,48,48,48,48,48,145,48,145,48,48,48,48,48,48,48,145,48,48,48,48,48,145,48,145,48,145,48,48,48,48,48,145,48,5707|null
Charter Cisco:channelup|192,192,48,145,48,145,48,48,48,145,48,145,48,145,48,48,48,145,48,145,48,145,48,48,48,48,48,48,48,145,48,48,48,48,48,48,48,145,48,48,48,48,48,48,48,145,48,5733|null
Charter Cisco:dayback|192,192,48,48,48,48,48,145,48,145,48,145,48,48,48,48,48,48,48,48,48,145,48,48,48,145,48,145,48,48,48,48,48,48,48,145,48,145,48,145,48,145,48,48,48,145,48,5733|null
Charter Cisco:dayforward|192,192,48,48,48,48,48,145,48,145,48,145,48,145,48,145,48,145,48,145,48,48,48,48,48,145,48,145,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,145,48,145,48,5733|null
Charter Cisco:c|192,192,48,145,48,145,48,48,48,145,48,145,48,145,48,48,48,48,48,48,48,145,48,145,48,48,48,48,48,145,48,48,48,48,48,48,48,145,48,145,48,145,48,48,48,48,48,5733|null
Charter Cisco:d|192,192,48,48,48,48,48,145,48,145,48,145,48,145,48,48,48,145,48,145,48,145,48,145,48,145,48,145,48,48,48,48,48,48,48,48,48,145,48,48,48,48,48,48,48,48,48,5733|null
Charter Cisco:exit|192,192,48,145,48,145,48,48,48,145,48,145,48,48,48,48,48,145,48,145,48,48,48,145,48,48,48,48,48,145,48,48,48,48,48,145,48,145,48,48,48,48,48,145,48,48,48,5733|null
Charter Cisco:arrowup|192,191,48,145,48,145,48,48,48,145,48,145,48,48,48,145,48,48,48,48,48,48,48,48,48,48,48,48,48,145,48,48,48,48,48,144,48,48,48,145,48,145,48,145,48,145,48,2142,192,191,48,145,48,145,48,48,48,144,48,145,48,48,48,145,48,48,48,48,48,48,48,48,48,48,48,48,48,144,48,48,48,48,48,145,48,48,48,145,48,145,48,145,48,145,48,2142,192,191,48,145,48,144,48,48,48,144,48,145,48,48,48,145,48,48,48,48,48,48,48,48,48,48,48,48,48,145,48,48,48,48,48,145,48,48,48,145,48,144,48,145,48,145,48,5707|null
Charter Cisco:arrowright|192,192,48,145,48,145,48,48,48,145,48,145,48,48,48,48,48,145,48,48,48,48,48,48,48,48,48,48,48,145,48,48,48,48,48,145,48,145,48,48,48,145,48,145,48,145,48,5733|null
Charter Cisco:arrowleft|192,191,48,145,48,145,48,48,48,145,48,145,48,144,48,145,48,48,48,48,48,48,48,48,48,48,48,48,48,144,48,48,48,48,48,48,48,48,48,144,48,145,48,145,48,145,48,2142,192,191,48,144,48,145,48,48,48,145,48,145,48,145,48,144,48,48,48,48,48,48,48,48,48,48,48,48,48,145,48,48,48,48,48,48,48,48,48,145,48,145,48,145,48,145,48,2142,192,191,48,145,48,145,48,48,48,145,48,145,48,145,48,145,48,48,48,48,48,48,48,48,48,48,48,48,48,145,48,48,48,48,48,48,48,48,48,145,48,145,48,145,48,145,48,5707|null
Charter Cisco:ok|192,192,48,145,48,145,48,48,48,145,48,145,48,48,48,48,48,145,48,145,48,48,48,48,48,48,48,48,48,145,48,48,48,48,48,145,48,145,48,48,48,48,48,145,48,145,48,5733|null
Charter Cisco:select|192,192,48,145,48,145,48,48,48,145,48,145,48,48,48,48,48,145,48,145,48,48,48,48,48,48,48,48,48,145,48,48,48,48,48,145,48,145,48,48,48,48,48,145,48,145,48,5733|null
Charter Cisco:pageup|192,192,48,145,48,145,48,48,48,145,48,145,48,48,48,145,48,145,48,48,48,145,48,145,48,48,48,48,48,145,48,48,48,48,48,145,48,48,48,48,48,145,48,48,48,48,48,5733|null
Charter Cisco:guide|192,192,48,145,48,145,48,48,48,145,48,145,48,48,48,145,48,145,48,48,48,48,48,48,48,48,48,48,48,145,48,48,48,48,48,145,48,48,48,48,48,145,48,145,48,145,48,5733|null
Charter Cisco:menu|192,192,48,145,48,145,48,48,48,145,48,145,48,145,48,48,48,48,48,145,48,145,48,145,48,48,48,48,48,145,48,48,48,48,48,48,48,145,48,145,48,48,48,48,48,48,48,5733|null
Charter Cisco:info|192,192,48,145,48,145,48,48,48,145,48,145,48,48,48,48,48,48,48,145,48,48,48,48,48,48,48,48,48,145,48,48,48,48,48,145,48,145,48,145,48,48,48,145,48,145,48,5733|null
Charter Cisco:videosource|192,192,48,145,48,145,48,48,48,145,48,145,48,145,48,48,48,145,48,145,48,48,48,48,48,48,48,48,48,145,48,48,48,48,48,48,48,145,48,48,48,48,48,145,48,145,48,5733|null
Charter Cisco:system on_off|342,170,22,63,22,21,22,63,22,21,22,21,22,63,22,21,22,63,22,21,22,63,22,21,22,63,22,63,22,21,22,63,22,21,22,21,22,21,22,63,22,63,22,63,22,21,22,21,22,21,22,63,22,63,22,21,22,21,22,21,22,63,22,63,22,63,22,4006|null
Charter Cisco:piponoff|192,192,48,145,48,145,48,48,48,145,48,145,48,145,48,145,48,48,48,145,48,145,48,145,48,48,48,48,48,145,48,48,48,48,48,48,48,48,48,145,48,48,48,48,48,48,48,5733|null
Charter Cisco:swap|192,192,48,145,48,145,48,48,48,145,48,145,48,48,48,48,48,145,48,145,48,145,48,145,48,48,48,48,48,145,48,48,48,48,48,145,48,145,48,48,48,48,48,48,48,48,48,5733|null
Charter Cisco:move|192,192,48,145,48,145,48,48,48,145,48,145,48,145,48,48,48,145,48,145,48,145,48,145,48,48,48,48,48,145,48,48,48,48,48,48,48,145,48,48,48,48,48,48,48,48,48,5733|null
Charter Cisco:pipchannelup|192,192,48,145,48,145,48,48,48,145,48,145,48,48,48,145,48,145,48,145,48,48,48,145,48,48,48,48,48,145,48,48,48,48,48,145,48,48,48,48,48,48,48,145,48,48,48,5733|null
Charter Cisco:pipchanneldown|192,192,48,145,48,145,48,48,48,145,48,145,48,145,48,145,48,145,48,145,48,145,48,145,48,48,48,48,48,145,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,5733|null

Charter Motorola:last|342,171,19,171,19,171,19,85,19,85,19,171,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,171,19,171,19,1172,342,85,19,3799|null
Charter Motorola:aspect|342,171,19,85,19,85,19,85,19,85,19,85,19,85,19,171,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,171,19,171,19,1344,342,85,19,3799|null
Charter Motorola:replay|342,171,19,85,19,85,19,171,19,171,19,171,19,171,19,85,19,85,19,85,19,85,19,85,19,85,19,171,19,85,19,85,19,85,19,1172,342,85,19,3799|null
Charter Motorola:1|341,172,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,172,20,172,20,172,20,1140,341,84,20,3328,341,84,20,3328,341,84,20,3810|null
Charter Motorola:2|341,172,20,84,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,172,20,172,20,1228,341,84,20,3328,341,84,20,3810|null
Charter Motorola:3|341,172,20,172,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,84,20,172,20,172,20,1140,341,84,20,3810|null
Charter Motorola:4|341,172,20,84,20,84,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,172,20,1316,341,84,20,3810|null
Charter Motorola:5|341,172,20,172,20,84,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,172,20,84,20,172,20,1140,341,84,20,3810|null
Charter Motorola:6|341,172,20,84,20,172,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,84,20,172,20,1228,341,84,20,3328,341,84,20,3810|null
Charter Motorola:7|341,172,20,172,20,172,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,84,20,84,20,172,20,1140,341,84,20,3328,341,84,20,3810|null
Charter Motorola:8|341,172,20,84,20,84,20,84,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,1405,341,84,20,3328,341,84,20,3810|null
Charter Motorola:9|341,172,20,172,20,84,20,84,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,172,20,172,20,84,20,1140,341,84,20,3810|null
Charter Motorola:0|341,172,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,1581,341,84,20,3810|null
Charter Motorola:tvvcr|341,172,20,84,20,84,20,172,20,84,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,172,20,84,20,172,20,1140,341,84,20,3328,341,84,20,3810|null
Charter Motorola:shift|341,172,20,84,20,84,20,172,20,84,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,172,20,84,20,172,20,1140,341,84,20,3327,341,84,20,3810|null
Charter Motorola:aspect|342,171,19,85,19,85,19,85,19,85,19,85,19,85,19,171,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,171,19,171,19,1344,342,85,19,3799|null
Charter Motorola:piponoff|341,172,20,84,20,172,20,84,20,84,20,84,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,172,20,1228,341,84,20,3327,341,84,20,3810|null
Charter Motorola:swap|341,172,20,172,20,172,20,84,20,84,20,84,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,172,20,84,20,172,20,1052,341,84,20,3810|null
Charter Motorola:move|341,172,20,84,20,84,20,172,20,84,20,84,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,84,20,172,20,1228,341,84,20,3327,341,84,20,3810|null
Charter Motorola:pipchannelup|341,172,20,172,20,84,20,172,20,84,20,84,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,84,20,84,20,172,20,1140,341,84,20,3810|null
Charter Motorola:pipchanneldown|341,172,20,84,20,172,20,172,20,84,20,84,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,1228,341,84,20,3810|null
Charter Motorola:videosource|341,172,20,84,20,84,20,172,20,84,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,172,20,84,20,172,20,1140,341,84,20,3327,341,84,20,3810|null
Charter Motorola:guide|341,172,20,84,20,84,20,84,20,84,20,172,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,84,20,172,20,172,20,1141,341,84,20,3327,341,84,20,3810|null
Charter Motorola:menu|341,172,20,172,20,84,20,84,20,172,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,172,20,84,20,1140,341,84,20,3327,341,84,20,3810|null
Charter Motorola:info|341,172,20,172,20,172,20,84,20,84,20,172,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,84,20,172,20,1052,341,84,20,3327,341,84,20,3810|null
Charter Motorola:arrowup|341,172,20,84,20,84,20,172,20,84,20,172,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,84,20,84,20,172,20,1140,341,84,20,3327,341,84,20,3810|null
Charter Motorola:arrowdown|341,172,20,172,20,84,20,172,20,84,20,172,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,1140,341,84,20,3327,341,84,20,3810|null
Charter Motorola:arrowright|341,172,20,172,20,172,20,172,20,84,20,172,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,172,20,84,20,964,341,84,20,3327,341,84,20,3810|null
Charter Motorola:arrowleft|341,172,20,84,20,172,20,172,20,84,20,172,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,172,20,172,20,84,20,964,341,84,20,3327,341,84,20,3810|null
Charter Motorola:ok|341,172,20,172,20,84,20,84,20,84,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,172,20,172,20,1140,341,84,20,3327,341,84,20,3810|null
Charter Motorola:select|341,172,20,172,20,84,20,84,20,84,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,172,20,172,20,1140,341,84,20,3327,341,84,20,3810|null
Charter Motorola:pageup|341,172,20,84,20,172,20,84,20,172,20,172,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,172,20,84,20,84,20,1052,341,84,20,3327,341,84,20,3810|null
Charter Motorola:pagedown|341,172,20,172,20,172,20,84,20,172,20,172,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,84,20,84,20,1052,341,84,20,3327,341,84,20,3810|null
Charter Motorola:exit|341,172,20,84,20,172,20,84,20,84,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,84,20,172,20,172,20,1140,341,84,20,3327,341,84,20,3810|null
Charter Motorola:a|341,172,20,172,20,172,20,172,20,84,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,1143,341,84,20,3810|null
Charter Motorola:b|341,172,20,172,20,172,20,172,20,84,20,84,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,172,20,172,20,84,20,967,341,84,20,3330,341,84,20,3810|null
Charter Motorola:c|341,172,20,84,20,84,20,84,20,172,20,84,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,172,20,84,20,1231,341,84,20,3810|null
Charter Motorola:d|341,172,20,172,20,84,20,84,20,172,20,84,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,84,20,172,20,84,20,1144,341,84,20,3329,341,84,20,3810|null
Charter Motorola:dayforward|341,172,20,84,20,84,20,84,20,172,20,172,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,84,20,172,20,84,20,1140,341,84,20,3327,341,84,20,3327,341,84,20,3810|null
Charter Motorola:dayback|341,172,20,172,20,84,20,84,20,172,20,172,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,84,20,1140,341,84,20,3327,341,84,20,3810|null
Charter Motorola:ondemand|341,172,20,84,20,172,20,84,20,172,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,84,20,172,20,84,20,1144,341,84,20,3331,341,84,20,3810|null
Charter Motorola:vod|341,172,20,84,20,172,20,84,20,172,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,84,20,172,20,84,20,1144,341,84,20,3331,341,84,20,3810|null
Charter Motorola:channelup|341,172,20,172,20,172,20,84,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,84,20,172,20,84,20,1140,341,84,20,3810|null
Charter Motorola:channeldown|341,172,20,84,20,84,20,172,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,84,20,1316,341,84,20,3327,341,84,20,3810|null
Charter Motorola:fav|341,172,20,172,20,84,20,172,20,84,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,84,20,172,20,1140,341,84,20,3327,341,84,20,3810|null
Charter Motorola:list|341,172,20,172,20,84,20,172,20,172,20,172,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,1140,341,84,20,3810|null
Charter Motorola:live|341,172,20,84,20,172,20,172,20,172,20,172,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,172,20,172,20,172,20,788,341,84,20,3327,341,84,20,3327,341,84,20,3810|null
Charter Motorola:rewind|341,172,20,84,20,172,20,172,20,172,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,84,20,84,20,84,20,1140,341,84,20,3327,341,84,20,3810|null
Charter Motorola:play|341,172,20,172,20,172,20,84,20,172,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,84,20,1140,341,84,20,3810|null
Charter Motorola:fastforward|341,172,20,172,20,84,20,172,20,172,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,84,20,84,20,1140,341,84,20,3810|null
Charter Motorola:stop|341,172,20,84,20,84,20,172,20,172,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,172,20,84,20,84,20,1140,341,84,20,3810|null
Charter Motorola:pause|341,172,20,172,20,172,20,172,20,172,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,1140,341,84,20,3810|null
Charter Motorola:record|341,172,20,172,20,84,20,84,20,84,20,172,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,172,20,1140,341,84,20,3810|null
Charter Motorola:power|341,172,20,84,20,172,20,84,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,172,20,84,20,1229,341,84,20,3327,341,84,20,3810|null
Charter Motorola:volumeup|341,172,20,172,20,84,20,172,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,172,20,84,20,84,20,1141,341,84,20,3810|null
Charter Motorola:volumedown|341,172,20,84,20,172,20,172,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,84,20,84,20,1229,341,84,20,3328,341,84,20,3810|null
Charter Motorola:mute|341,172,20,172,20,172,20,172,20,172,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,172,20,84,20,84,20,84,20,1141,341,84,20,3328,341,84,20,3810|null

Custom:1|343,171,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,170,19,170,19,170,19,1165,343,86,19,760|null
Custom:2|343,171,19,85,19,171,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,171,19,171,19,171,19,1249,343,86,19,760|null
Custom:3|343,171,19,171,19,171,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,171,19,85,19,171,19,171,19,1165,343,86,19,760|null
Custom:4|343,171,19,85,19,85,19,171,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,171,19,171,19,1336,343,86,19,760|null
Custom:5|343,171,19,170,19,85,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,170,19,85,19,170,19,1165,343,86,19,760|null
Custom:6|343,170,19,85,19,171,19,171,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,171,19,85,19,171,19,1248,343,85,19,760|null
Custom:7|343,171,19,171,19,171,19,171,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,171,19,85,19,85,19,171,19,1165,343,86,19,760|null
Custom:8|343,171,19,84,19,84,19,84,19,171,19,84,19,84,19,84,19,84,19,84,19,84,19,84,19,84,19,84,19,84,19,84,19,171,19,1421,343,86,19,760|null
Custom:9|343,171,19,170,19,85,19,85,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,170,19,170,19,85,19,1164,343,85,19,760|null
Custom:0|343,171,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,1591,343,86,19,760|null
Custom:star|343,171,19,85,19,171,19,171,19,85,19,171,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,171,19,85,19,85,19,171,19,1164,343,85,19,760|null
Custom:hdzoom_pound|343,170,19,85,19,85,19,85,19,85,19,85,19,85,19,171,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,171,19,171,19,1334,343,85,19,760|null
Custom:piponoff|343,171,19,85,19,170,19,85,19,85,19,85,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,170,19,1250,343,86,19,760|null
Custom:swap|343,170,19,171,19,171,19,85,19,85,19,85,19,171,19,85,19,85,19,85,19,85,19,85,19,85,19,171,19,171,19,85,19,171,19,1077,343,85,19,760|null
Custom:move|343,171,19,86,19,86,19,170,19,86,19,86,19,170,19,86,19,86,19,86,19,86,19,86,19,86,19,86,19,170,19,86,19,170,19,1251,343,86,19,760|null
Custom:pipchannelup|343,170,19,171,19,85,19,171,19,85,19,85,19,171,19,85,19,85,19,85,19,85,19,85,19,85,19,171,19,85,19,85,19,171,19,1163,343,85,19,760|null
Custom:pipchanneldown|343,171,19,85,19,171,19,171,19,85,19,85,19,171,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,171,19,1250,343,85,19,760|null
Custom:replay|343,171,19,85,19,85,19,171,19,171,19,171,19,171,19,85,19,85,19,85,19,85,19,85,19,85,19,171,19,85,19,85,19,85,19,1165,343,86,19,760|null
Custom:list|343,171,19,171,19,86,19,171,19,171,19,171,19,171,19,86,19,86,19,86,19,86,19,86,19,86,19,86,19,86,19,86,19,86,19,1164,343,86,19,760|null
Custom:live|343,171,19,85,19,171,19,171,19,171,19,171,19,171,19,85,19,85,19,85,19,85,19,85,19,85,19,171,19,171,19,171,19,171,19,822,343,86,19,760|null
Custom:rewind|343,171,19,85,19,170,19,170,19,170,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,85,19,85,19,85,19,1166,343,86,19,760|null
Custom:play|343,171,19,170,19,170,19,85,19,170,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,85,19,1164,343,85,19,760|null
Custom:fastforward|343,171,19,171,19,85,19,171,19,171,19,171,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,171,19,85,19,85,19,1165,343,86,19,760|null
Custom:stop|343,170,19,85,19,85,19,171,19,171,19,171,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,171,19,171,19,85,19,85,19,1162,343,85,19,760|null
Custom:pause|343,170,19,171,19,171,19,171,19,171,19,171,19,86,19,86,19,86,19,86,19,86,19,86,19,86,19,86,19,86,19,86,19,86,19,1163,343,85,19,760|null
Custom:record|343,171,19,171,19,85,19,85,19,85,19,171,19,171,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,171,19,171,19,1165,343,86,19,760|null
Custom:music|343,170,19,85,19,85,19,85,19,85,19,171,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,171,19,171,19,171,19,171,19,1163,343,86,19,760|null
Custom:vod|343,171,19,171,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,171,19,171,19,171,19,171,19,1165,343,86,19,760|null
Custom:last|343,171,19,170,19,170,19,85,19,85,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,170,19,1164,343,85,19,760|null
Custom:mute|343,170,19,171,19,171,19,171,19,171,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,171,19,85,19,85,19,85,19,1163,343,85,19,760|null
Custom:fav|343,171,19,171,19,85,19,171,19,85,19,171,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,171,19,85,19,171,19,1165,343,86,19,760|null
Custom:volumeup|343,170,19,170,19,85,19,170,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,170,19,85,19,85,19,1162,343,85,19,760|null
Custom:volumedown|343,170,19,85,19,170,19,170,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,85,19,85,19,1248,343,85,19,760|null
Custom:channelup|343,170,19,171,19,171,19,85,19,171,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,171,19,85,19,171,19,85,19,1163,343,85,19,760|null
Custom:channeldown|343,171,19,86,19,86,19,170,19,170,19,86,19,86,19,86,19,86,19,86,19,86,19,86,19,86,19,86,19,86,19,170,19,86,19,1337,343,86,19,760|null
Custom:a|343,171,19,170,19,170,19,170,19,85,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,1165,343,86,19,760|null
Custom:b|343,170,19,171,19,171,19,171,19,85,19,85,19,171,19,85,19,85,19,85,19,85,19,85,19,85,19,171,19,171,19,171,19,85,19,992,343,85,19,760|null
Custom:c|343,170,19,85,19,85,19,85,19,170,19,85,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,170,19,85,19,1248,343,85,19,760|null
Custom:exit|343,171,19,86,19,171,19,86,19,86,19,171,19,86,19,86,19,86,19,86,19,86,19,86,19,86,19,171,19,86,19,171,19,171,19,1165,343,86,19,760|null
Custom:pageup|343,170,19,85,19,171,19,85,19,171,19,171,19,171,19,85,19,85,19,85,19,85,19,85,19,85,19,171,19,171,19,85,19,85,19,1077,343,86,19,760|null
Custom:pagedown|343,170,19,171,19,171,19,85,19,171,19,171,19,171,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,171,19,85,19,85,19,1078,343,85,19,760|null
Custom:dayforward|343,171,19,85,19,85,19,85,19,171,19,171,19,171,19,85,19,85,19,85,19,85,19,85,19,85,19,171,19,85,19,171,19,85,19,1164,343,85,19,760|null
Custom:dayback|343,171,19,171,19,85,19,85,19,171,19,171,19,171,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,171,19,85,19,1163,343,86,19,760|null
